Date,portfolio_excess_return,cumulative_excess_return,wealth_index,running_peak,drawdown
2018-09-01,-0.034152416529358326,-0.33080173355761955,0.6691982664423805,1.5805723705481312,-0.576610170523032
2018-10-01,-0.05090152901385781,-0.3648649485329597,0.6351350514670403,1.5805723705481312,-0.5981613602123261
2018-11-01,-0.09638531449675916,-0.42608264021652564,0.5739173597834744,1.5805723705481312,-0.636892703885211
2018-12-01,0.028352959223355866,-0.4098103847170088,0.5901896152829912,1.5805723705481312,-0.6265975375247654
2019-01-01,-0.004140931569718397,-0.41225431952705416,0.5877456804729458,1.5805723705481312,-0.6281437715698397
2019-02-01,-0.06724436008202096,-0.45177690170142937,0.5482230982985706,1.5805723705481312,-0.6531490056931397
2019-03-01,-0.09475785990648487,-0.5037253492475045,0.4962746507524956,1.5805723705481312,-0.6860158636200941
2019-04-01,-0.09940368460356254,-0.5530568781076486,0.4469431218923514,1.5805723705481312,-0.7172270436833241
2019-05-01,-0.06628283134512693,-0.5826815336769038,0.41731846632309616,1.5805723705481312,-0.7359700358558254
2019-06-01,0.022380058131129116,-0.5733419221413993,0.4266580778586007,1.5805723705481312,-0.7300610299099188
2019-07-01,-0.10356207342508228,-0.6175275173279962,0.38247248267200384,1.5805723705481312,-0.7580164693506789
2019-08-01,-0.07233516174392716,-0.645193726224677,0.35480627377532303,1.5805723705481312,-0.7755203871795641
2019-09-01,-0.02211608804124614,-0.6530406530130785,0.34695934698692155,1.5805723705481312,-0.7804849980601657
2019-10-01,-0.0003651441575833034,-0.6531673431915497,0.3468326568084504,1.5805723705481312,-0.7805651526806259
2019-11-01,0.050815217682646276,-0.6355429662363776,0.3644570337636223,1.5805723705481312,-0.7694145231469336
2019-12-01,-0.004672061497792846,-0.6372457319114244,0.3627542680885755,1.5805723705481312,-0.770491832675289
2020-01-01,0.011716714948635725,-0.6329954435558296,0.36700455644417035,1.5805723705481312,-0.7678027509003617
2020-02-01,-0.24053055340513635,-0.7212712526195526,0.27872874738044745,1.5805723705481312,-0.823653283725448
2020-03-01,-0.09740438060862407,-0.7484206536159628,0.2515793463840373,1.5805723705481312,-0.8408302263965355
2020-04-01,0.2752445775837306,-0.6791748026916973,0.32082519730830267,1.5805723705481312,-0.7970196092969518
2020-05-01,1.1908559860865862,-0.297118195989695,0.702881804010305,1.5805723705481312,-0.5552991959700329
2020-06-01,-0.07000282517577759,-0.3463219080350636,0.6536780919649364,1.5805723705481312,-0.5864295086100704
2020-07-01,0.05240395292301429,-0.3120665920769272,0.6879334079230728,1.5805723705481312,-0.5647567800489246
2020-08-01,-0.002089285851907505,-0.31350388161315534,0.6864961183868447,1.5805723705481312,-0.565666127550507
2020-09-01,0.004697155409778663,-0.31027930265688264,0.6897206973431174,1.5805723705481312,-0.5636259938518808
2020-10-01,0.2440742184861806,-0.14193626247911773,0.8580637375208823,1.5805723705481312,-0.45711834933359496
2020-11-01,0.1555051935795921,-0.0085028948723046,0.9914971051276954,1.5805723705481312,-0.3726974331559071
2020-12-01,0.07864328152838598,0.0694716911008324,1.0694716911008324,1.5805723705481312,-0.32336430078810796
2021-01-01,0.05472714518959173,0.12800082361586584,1.1280008236158658,1.5805723705481312,-0.2863339606368779
2021-02-01,2.728060155075983,3.2052549254152014,4.205254925415201,4.205254925415201,0.0
2021-03-01,0.028845984593287244,3.3265596442045737,4.326559644204574,4.326559644204574,0.0
2021-04-01,0.018549909412898496,3.4068169336740706,4.406816933674071,4.406816933674071,0.0
2021-05-01,0.05891663512239614,3.6664517590065424,4.666451759006542,4.666451759006542,0.0
2021-06-01,-0.0014235210624051022,3.6598089666408997,4.6598089666409,4.666451759006542,-0.0014235210624049532
2021-07-01,0.011727167774391317,3.7144553281893105,4.7144553281893105,4.7144553281893105,0.0
2021-08-01,0.0164194513655703,3.791864098165668,4.791864098165668,4.791864098165668,0.0
2021-09-01,0.018348009258941433,3.879785265006401,4.879785265006401,4.879785265006401,0.0
2021-10-01,-0.022235007633467266,3.771283202389302,4.771283202389302,4.879785265006401,-0.022235007633467307
2021-11-01,0.002602136503155465,3.7836987325771316,4.783698732577132,4.879785265006401,-0.019690729655322925
2021-12-01,0.008601697378789892,3.8248466614260606,4.824846661426061,4.879785265006401,-0.011258405974195695
2022-01-01,-0.005377980427825008,3.7988987305136543,4.798898730513654,4.879785265006401,-0.016575838915042995
2022-02-01,-0.02173403119062497,3.6945993158240196,4.69459931582402,4.879785265006401,-0.03794961030567778
2022-03-01,0.020922640300187607,3.7928227286625127,4.792822728662513,4.879785265006401,-0.017820976051448056
2022-04-01,-0.05157260807145029,3.545644360521262,4.545644360521262,4.879785265006401,-0.06847450990954629
2022-05-01,-0.05397849377032966,3.300277324724731,4.300277324724731,4.879785265006401,-0.11875685277329717
2022-06-01,0.02269267157449205,3.397862105733944,4.397862105733944,4.879785265006401,-0.09875909145600992
2022-07-01,0.03499969545297617,3.5517859400788163,4.551785940078816,4.879785265006401,-0.06721593412720683
2022-08-01,-0.03676105059376654,3.3844575068435834,4.384457506843583,4.879785265006401,-0.10150605636581589
2022-09-01,-0.04724146006555489,3.17732933262491,4.17732933262491,4.879785265006401,-0.14395222212315306
2022-10-01,0.015657391101355958,3.2427354117449845,4.2427354117449845,4.879785265006401,-0.13054874726348864
2022-11-01,-0.08447727017383537,2.884320706090905,3.884320706090905,4.879785265006401,-0.2039976156438904
2022-12-01,0.07574526453479867,3.178539605511757,4.178539605511757,4.879785265006401,-0.14370420447050636
2023-01-01,-0.1256446101049166,2.6535286259692805,3.6535286259692805,4.879785265006401,-0.2512931558342889
2023-02-01,-0.07829240400407626,2.367485086744436,3.367485086744436,4.879785265006401,-0.3099112145583277
2023-03-01,-0.018532792149081767,2.305076185566669,3.305076185566669,4.879785265006401,-0.3227004865833305
2023-04-01,-0.031045989166100758,2.2024668261164284,3.2024668261164284,4.879785265006401,-0.3437279199390697
2023-05-01,0.006896008437930849,2.224551064371521,3.224551064371521,4.879785265006401,-0.33920226213739113
2023-06-01,0.017453282488594377,2.280830064996895,3.280830064996895,4.879785265006401,-0.32766917255065087
2023-07-01,-0.02462354545794393,2.2000443967516548,3.2000443967516548,4.879785265006401,-0.34422434124312695
2023-08-01,-0.07427333378406649,1.9623664311478874,2.9623664311478874,4.879785265006401,-0.3929309856334423
2023-09-01,-0.045272344697870885,1.8282531569555585,2.8282531569555585,4.879785265006401,-0.4204144233072419
2023-10-01,0.006746071677586486,1.8473327554747407,2.8473327554747407,4.879785265006401,-0.4165044974635772
2023-11-01,0.05075354922857521,1.9918449986498623,2.9918449986498623,4.879785265006401,-0.3868900297509428
2023-12-01,0.005266708482323026,2.0076021740820473,3.0076021740820473,4.879785265006401,-0.3836609582700352
2024-01-01,0.02204673829985662,2.073909992124114,3.073909992124114,4.879785265006401,-0.37007269271303034
2024-02-01,0.03363939555142417,2.1773144662386525,3.1773144662386525,4.879785265006401,-0.34888231885456034
2024-03-01,-0.0021564256759613663,2.1704628237430517,3.1704628237430517,4.879785265006401,-0.3502864057402548
2024-04-01,0.0047955431118972235,2.1856669148989787,3.1856669148989787,4.879785265006401,-0.34717067618859654
2024-05-01,0.023752731754581945,2.2613352065880212,3.2613352065880212,4.879785265006401,-0.33166419637857913
2024-06-01,0.062395174148114595,2.464826784758458,3.464826784758458,4.879785265006401,-0.2899632675222005
2024-07-01,0.016827128133527897,2.5231298690260684,3.5231298690260684,4.879785265006401,-0.27801538844528495
2024-08-01,0.045655300173266807,2.6839794207458563,3.6839794207458563,4.879785265006401,-0.24505296428427492
2024-09-01,0.011658576494445105,2.726929376626583,3.726929376626583,4.879785265006401,-0.23625135651912865
2024-10-01,0.01774813268701508,2.793075413718086,3.793075413718086,4.879785265006401,-0.22269624425510237
2024-11-01,0.0033397349455460993,2.805743280228372,3.805743280228372,4.879785265006401,-0.22010025573873682
2024-12-01,-0.014549225994330372,2.7503726611679253,3.7503726611679253,4.879785265006401,-0.23144719337091446
2025-01-01,0.05133012408257091,2.942879755221557,3.942879755221557,4.879785265006401,-0.19199728244263536
2025-02-01,0.021560471013047255,3.027890099891942,4.027890099891942,4.879785265006401,-0.17457636327227632
2025-03-01,-0.047246686740435154,2.837585638117447,3.837585638117447,4.879785265006401,-0.21357489526490192
2025-04-01,0.03987581297698502,2.990612485306182,3.990612485306182,4.879785265006401,-0.1822155548680794
2025-05-01,-0.004861156567614837,2.97121349321443,3.97121349321443,4.879785265006401,-0.1861909330944257
2025-06-01,0.025727622759917714,3.0733833758669453,4.073383375866945,4.879785265006401,-0.16525356042247852
2025-07-01,-0.024245964528266828,2.974620267025643,3.974620267025643,4.879785265006401,-0.18549279298657217
2025-08-01,-0.008893212664130309,2.9392731237318217,3.9392731237318217,4.879785265006401,-0.19273637879500938
2025-09-01,-0.047700470732777826,2.7513679413848338,3.7513679413848338,4.879785265006401,-0.23124323353193432
2025-10-01,-0.002633956857987276,2.7414870000687896,3.7414870000687896,4.879785265006401,-0.23326810568909695
2025-11-01,0.014671716325187777,2.7963810359681767,3.7963810359681767,4.879785265006401,-0.2220188328382936
2025-12-01,0.02301641821786523,2.8837601296063924,3.8837601296063924,4.879785265006401,-0.2041124929292769
2026-01-01,-0.015431452466871077,2.823828069773642,3.823828069773642,4.879785265006401,-0.2163941931636153
2026-02-01,0.00320915222041732,2.8360993161142507,3.8360993161142507,4.879785265006401,-0.2138794828486743
